episode,step,action,reward,player_idx,player_row,player_col,ball_row,ball_col,probability,shot,done,score_red,score_blue,p0_row,p0_col,p1_row,p1_col,p2_row,p2_col,p3_row,p3_col,p4_row,p4_col,p5_row,p5_col,p6_row,p6_col,p7_row,p7_col,p8_row,p8_col,p9_row,p9_col
31,105,"[2, 2, 3, 1, 1]",0.0,5,4,12,4,12,,not_applicable,False,0,0,5,1,5,4,5,3,7,2,10,4,4,12,6,11,6,13,8,13,10,13
31,106,"[0, 2, 3, 3, 3]",0.0,5,3,12,3,12,,not_applicable,False,0,0,4,1,6,4,5,2,7,1,11,4,3,12,6,10,6,13,8,13,10,13
31,107,"[0, 2, 0, 1, 3]",0.0,5,2,12,2,12,,not_applicable,False,0,0,5,1,5,4,6,2,6,1,10,4,2,12,6,9,5,13,9,13,10,13
31,108,"[0, 3, 1, 0, 3]",0.0,5,1,12,1,12,,not_applicable,False,0,0,5,0,6,4,5,2,6,2,10,3,1,12,6,10,6,13,8,13,10,13
31,109,"[3, 0, 3, 2, 3]",0.0,5,1,13,1,13,,not_applicable,False,0,0,6,0,6,5,5,1,6,3,10,2,1,13,5,10,6,13,8,12,10,13
31,110,"[2, 2, 0, 3, 0]",0.0,5,1,12,1,12,,not_applicable,False,0,0,6,1,6,6,5,2,6,4,9,2,1,12,5,9,5,13,8,13,9,13
31,111,"[1, 3, 1, 2, 3]",0.0,5,2,12,2,12,,not_applicable,False,0,0,5,1,5,6,5,3,6,5,9,3,2,12,5,10,6,13,8,12,9,13
31,112,"[3, 1, 2, 3, 0]",0.0,5,2,13,2,13,,not_applicable,False,0,0,5,2,5,5,5,4,7,5,9,4,2,13,6,10,6,12,8,13,9,13
31,113,"[1, 3, 0, 1, 3]",0.0,5,3,13,3,13,,not_applicable,False,0,0,6,2,5,6,6,4,6,5,8,4,3,13,6,11,5,12,8,13,9,13
31,114,"[5, 0, 3, 2, 1]",0.0,9,10,13,10,13,,not_applicable,False,0,0,6,1,4,6,6,3,6,6,9,4,3,13,5,11,5,13,8,12,10,13
31,115,"[0, 2, 1, 2, 3]",0.0,9,10,13,10,13,,not_applicable,False,0,0,6,0,4,7,7,3,5,6,10,4,2,13,5,10,6,13,8,11,10,13
31,116,"[0, 0, 1, 2, 0]",0.0,9,9,13,9,13,,not_applicable,False,0,0,5,0,3,7,7,2,5,5,10,3,1,13,4,10,7,13,8,10,9,13
31,117,"[2, 3, 0, 2, 3]",0.0,9,9,13,9,13,,not_applicable,False,0,0,6,0,3,6,8,2,5,4,10,4,1,12,4,11,6,13,8,9,9,13
31,118,"[1, 0, 3, 2, 2]",0.0,9,9,12,9,12,,not_applicable,False,0,0,6,1,3,7,7,2,4,4,10,3,2,12,3,11,6,13,8,8,9,12
31,119,"[1, 3, 1, 0, 5]",0.0,5,3,12,3,12,,not_applicable,False,0,0,6,0,2,7,8,2,3,4,9,3,3,12,3,11,7,13,7,8,9,12
31,120,"[0, 3, 3, 1, 1]",0.0,5,2,12,2,12,,not_applicable,False,0,0,5,0,1,7,7,2,2,4,9,4,2,12,3,12,7,13,8,8,10,12
31,121,"[0, 2, 2, 2, 2]",0.0,5,1,12,1,12,,not_applicable,False,0,0,4,0,1,6,8,2,3,4,10,4,1,12,3,11,7,12,8,7,10,11
31,122,"[4, 1, 1, 2, 0]",0.0,5,1,12,1,12,,shot_failed,True,0,0,4,1,2,6,7,2,2,4,11,4,1,12,4,11,8,12,8,6,9,11
32,123,"[3, 1, 3, 2, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,6,2,7,2,7,3,8,3,5,13,6,13,7,13,8,12,8,13
32,124,"[3, 0, 3, 1, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,6,4,6,1,6,2,7,4,8,2,5,13,6,13,7,13,9,12,8,13
32,125,"[1, 3, 3, 2, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,6,5,7,1,6,3,8,4,8,1,5,13,6,13,7,13,9,11,8,13
32,126,"[5, 1, 2, 3, 3]",0.0,8,9,12,9,12,,not_applicable,False,0,0,5,5,6,1,6,4,9,4,9,1,5,13,6,13,7,12,9,12,8,13
32,127,"[3, 0, 2, 4, 0]",0.0,8,9,12,9,12,,shot_failed,True,0,0,5,4,6,0,6,3,9,3,9,0,5,13,6,13,7,11,9,12,7,13
33,128,"[1, 3, 0, 0, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,3,5,3,7,4,8,2,10,3,5,13,6,13,7,13,8,13,9,13
33,129,"[0, 0, 2, 0, 0]",0.0,5,4,13,4,13,,not_applicable,False,0,0,4,4,5,2,8,4,8,3,9,3,4,13,5,13,7,12,7,13,8,13
33,130,"[0, 0, 1, 0, 3]",0.0,5,3,13,3,13,,not_applicable,False,0,0,5,4,6,2,7,4,8,4,9,4,3,13,4,13,8,12,6,13,8,13
33,131,"[3, 2, 0, 2, 0]",0.0,5,3,13,3,13,,not_applicable,False,0,0,4,4,6,1,6,4,8,5,9,5,3,13,4,12,7,12,6,12,7,13
33,132,"[1, 2, 3, 3, 1]",0.0,5,4,13,4,13,,not_applicable,False,0,0,4,3,7,1,6,5,8,4,9,6,4,13,4,11,7,12,6,13,8,13
33,133,"[5, 1, 1, 1, 0]",0.0,8,7,13,7,13,,not_applicable,False,0,0,4,2,6,1,6,4,7,4,8,6,4,13,5,11,8,12,7,13,8,13
33,134,"[0, 2, 1, 2, 2]",0.0,8,7,12,7,12,,not_applicable,False,0,0,5,2,6,0,5,4,7,3,8,7,3,13,5,10,9,12,7,12,8,12
33,135,"[0, 0, 1, 2, 1]",0.0,8,7,11,7,11,,not_applicable,False,0,0,6,2,5,0,4,4,7,2,8,8,2,13,4,10,10,12,7,11,9,12
33,136,"[3, 0, 2, 2, 0]",0.0,8,7,10,7,10,,not_applicable,False,0,0,6,1,5,1,4,5,7,3,7,8,2,13,3,10,10,11,7,10,8,12
33,137,"[3, 0, 0, 0, 2]",0.0,8,6,10,6,10,,not_applicable,False,0,0,7,1,4,1,4,6,7,2,8,8,2,13,2,10,9,11,6,10,8,11
33,138,"[3, 0, 0, 3, 3]",0.0,8,6,11,6,11,,not_applicable,False,0,0,8,1,3,1,5,6,6,2,8,9,2,13,1,10,9,11,6,11,8,12
33,139,"[2, 1, 1, 5, 3]",0.0,5,2,12,2,12,,not_applicable,False,0,0,8,2,2,1,5,5,7,2,8,10,2,12,2,10,10,11,6,11,8,13
33,140,"[4, 1, 0, 1, 0]",0.0,5,2,12,2,12,,shot_failed,True,0,0,8,3,2,0,5,4,7,3,8,11,2,12,3,10,9,11,7,11,7,13
34,141,"[4, 0, 2, 1, 1]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,2,6,2,7,4,8,4,9,4,5,13,6,13,7,12,8,13,10,13
35,142,"[3, 2, 1, 0, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,6,4,7,2,8,2,9,2,5,13,6,12,7,13,8,13,9,13
35,143,"[1, 1, 0, 1, 2]",0.0,5,6,13,6,13,,not_applicable,False,0,0,4,4,6,3,6,2,8,1,8,2,6,13,7,12,7,13,8,13,9,12
35,144,"[4, 2, 0, 2, 3]",0.0,5,6,13,6,13,,shot_failed,True,0,0,3,4,6,4,5,2,9,1,8,1,6,13,7,11,7,13,8,12,9,13
36,145,"[5, 0, 1, 2, 1]",0.0,9,10,13,10,13,,not_applicable,False,0,0,5,2,5,3,6,3,7,3,8,3,5,13,6,13,7,13,8,12,10,13
36,146,"[1, 2, 2, 1, 0]",0.0,9,9,13,9,13,,not_applicable,False,0,0,6,2,4,3,5,3,6,3,8,2,5,13,6,12,7,12,9,12,9,13
36,147,"[1, 3, 3, 2, 4]",0.6000000238418579,9,9,13,9,13,,shot_successful,True,3,0,7,2,3,3,4,3,5,3,8,1,6,13,6,12,7,13,9,11,9,13
37,148,"[2, 2, 0, 2, 0]",0.0,5,5,12,5,12,,not_applicable,False,0,0,4,3,6,4,7,2,7,3,8,3,5,12,6,12,6,13,8,12,8,13
